word,text_only_count,image_count
lecture-recitals,1,0
scythes,1,0
r-ky,1,0
"23,556",1,0
salience,1,0
hundred-odd,1,0
round-shaped,1,0
c.30-c.100,1,0
"relation,""[4",1,0
205--footlight,1,0
designer's,1,0
1978-79,1,0
disappoing,1,0
coaly,1,0
surnomme,1,0
nervy,1,0
slaughterin,1,0
fast-forwarding,1,0
cheri,1,0
lumut,1,0
narrungderra,1,0
sposed,1,0
quarterstaffs,1,0
well-flattened,1,0
stucktogether,1,0
hurryin,1,0
urological,1,0
attennds,1,0
a--ridiculous,1,0
"law,--far",1,0
_clean_,1,0
albertson's,1,0
1805-1900,1,0
_characters_,1,0
winston-salem,1,0
david-like,1,0
novelistic,1,0
chibuku,1,0
cross-border,1,0
room-filling,1,0
disses,1,0
but--ahem,1,0
nosferatu,1,0
bamboozling,1,0
"14,195",1,0
massafera,1,0
not--they,1,0
years-old,1,0
greasing,1,0
singles-driven,1,0
witkin,1,0
needham,1,0
kirkonkyl,1,0
picosecond,1,0
navahu,1,0
right.&lt;br&gt,1,0
first-responder,1,0
trash-bin,1,0
reannexed,1,0
acrosecollege,1,0
tollbooth,1,0
akantha,1,0
shirayamahime,1,0
e-mailing,1,0
viluppuram,1,0
telethons,1,0
goalsetting,1,0
bowsprit-head,1,0
two-bladed,1,0
_soon_,1,0
muslin-covered,1,0
ranchos,1,0
40-ft,1,0
nkomo's,1,0
underargued,1,0
of--lend,1,0
peerreviewed,1,0
snatchers,1,0
pseudocode,1,0
grattan's,1,0
excist,1,0
pasteurizing,1,0
4-cylinder,1,0
saint-majorique-de-grantham,1,0
disobedience--breaking,1,0
kandianus,1,0
_carambas!_,1,0
un-irrigated,1,0
well-conducted,1,0
salary--and,1,0
chata,1,0
mine-houses,1,0
follie,1,0
yunan,1,0
water-monkey,1,0
preston--had,1,0
an-74t,1,0
half-finished,1,0
haler,1,0
trapesing,1,0
pg28564,1,0
ypeh,1,0
sparkes--every,1,0
approval--contradicts,1,0
looc,1,0
some-the,1,0
cr??c,1,0
holmsund,1,0
americ,1,0
galahad,1,0
half-asleep,1,0
culinaris,1,0
fitzinger,1,0
her--was,1,0
firstcomer,1,0
mussina,1,0
d'agular,1,0
zonga,1,0
tadashi,1,0
benda's,1,0
mashing,1,0
tinkers,1,0
typological,1,0
"2,428",1,0
ne'er-do-well's,1,0
99-36,1,0
packet-intensive,1,0
avay,1,0
mahila,1,0
self-invited,1,0
"to.""during",1,0
tournament.he,1,0
e/raas,1,0
citycultural,1,0
_ou-ay,1,0
services-consumption,1,0
amnesia,1,0
furgives,1,0
krassi,1,0
agones,1,0
kanchis,1,0
strongmen,1,0
dragonhead,1,0
accoutered,1,0
"one,--except",1,0
gorleben,1,0
neuheim,1,0
"1,448",1,0
misprint,1,0
stephanopolous,1,0
fn#548,1,0
belarussian,1,0
sisters--no,1,0
president--but,1,0
fantasizing,1,0
all-fool's,1,0
man-high,1,0
cido,1,0
venas,1,0
whoosh,1,0
zattere,1,0
second-order,1,0
taggett,1,0
smiled--for,1,0
512-3841,1,0
gilbertese,1,0
midlevel,1,0
lefka,1,0
cuto,1,0
necessity--of,1,0
washtubs,1,0
office--he,1,0
open-access,1,0
products13,1,0
tough-on-crime,1,0
"her--""suppose",1,0
thereabouts--but,1,0
liberman,1,0
wonder--yes,1,0
100-200,1,0
volitional,1,0
4thly,1,0
rehabilitatable,1,0
everyone--whether,1,0
kethir,1,0
coherent--that,1,0
birrud,1,0
furlongs,1,0
unassociated,1,0
"pages,--and",1,0
california.&lt;ref,1,0
tax-evasion,1,0
process-monitoring,1,0
army.--emotions,1,0
"266,742",1,0
goddess's,1,0
ethelings,1,0
downfall--might,1,0
cyatho,1,0
opentv,1,0
had--besides,1,0
mustang's,1,0
rubber-shod,1,0
khauf,1,0
garrigu,1,0
manadeva,1,0
moolah,1,0
confidence--the,1,0
waker,1,0
self-disclosure,1,0
serial-position,1,0
convicted-felon,1,0
blundell's,1,0
albigenses,1,0
lihi,1,0
right-to-work,1,0
non-adjustable,1,0
bentham's,1,0
gulrukhi,1,0
exxactly,1,0
unenlightened,1,0
chic--the,1,0
1656,1,0
d'une,1,0
"fields,[140",1,0
tree-dwellings,1,0
443--buffalo,1,0
nonpresidential,1,0
pinpoints,1,0
uzzy,1,0
hoeven,1,0
"9,176",1,0
yashu,1,0
arianne,1,0
indiaaaaah,1,0
dado,1,0
hamhanded,1,0
sefardi,1,0
rachit,1,0
maoists,1,0
countrywomen,1,0
gunfire--it,1,0
6gwe,1,0
"she""rir",1,0
three-plus-mile,1,0
stonemason's,1,0
"14,101",1,0
encarta,1,0
belave,1,0
father--or,1,0
daur-e,1,0
c-5,1,0
jeezy,1,0
sassing,1,0
marigot's,1,0
707s,1,0
zetec,1,0
lally,1,0
impoundment,1,0
fancy--yes,1,0
_interchangeable_,1,0
much-criticized,1,0
dreariest,1,0
kaijin,1,0
musgraves,1,0
coralfish,1,0
escapade--the,1,0
security--the,1,0
35k,1,0
eating-place,1,0
frame--i,1,0
abilty,1,0
diidzi,1,0
roseanna,1,0
illogically,1,0
precast,1,0
verfahrensgegenstand,1,0
protrays,1,0
butteflies,1,0
lymphoid,1,0
egyden,1,0
melanesian,1,0
i`l,1,0
suiformes,1,0
dollarization,1,0
fe-in,1,0
everyome,1,0
vaison,1,0
not-very-civil,1,0
sour-smelling,1,0
camp--a,1,0
creek-_,1,0
seuss-themed,1,0
1.36,1,0
sukian,1,0
polystratus,1,0
chonlamak,1,0
psychogenic,1,0
dlxxv,1,0
120-day,1,0
veda,1,0
azraille,1,0
so--hate,1,0
willielmi,1,0
musk'h,1,0
aacrobats,1,0
be--brash,1,0
darwine,1,0
16._--dear,1,0
toothlessly,1,0
sailor-blue,1,0
focuse,1,0
balc??es,1,0
jupiter.--spectacles,1,0
sleepaway,1,0
cedrella,1,0
15-16.5,1,0
boxers--and,1,0
oppress,1,0
appopriate,1,0
whammy,1,0
jek,1,0
1||0,1,0
kwajalein,1,0
come-from-behind,1,0
buchon's,1,0
lake--three,1,0
boros,1,0
emap,1,0
roseater,1,0
respextive,1,0
lunn,1,0
"6,482",1,0
dictator's,1,0
1878_.--here,1,0
evnice,1,0
five-county,1,0
came--of,1,0
inconvenience.[112,1,0
reyyic,1,0
bluejay,1,0
oecusse,1,0
menchuria,1,0
feqade,1,0
passione,1,0
fibrica,1,0
elements-program,1,0
"3,622",1,0
transmuted,1,0
uncomfortablre,1,0
deilles,1,0
_herrn,1,0
altavilla,1,0
homesteads,1,0
nih's,1,0
pokanaweethly,1,0
"6,808",1,0
meldunum,1,0
vonda,1,0
piemonte,1,0
sittidae,1,0
1k,1,0
cave-temple,1,0
repopulation,1,0
parmenio.--story,1,0
710--dick,1,0
hood._,1,0
self-deluding,1,0
_hardship_.[31,1,0
town-cars,1,0
ebisucho,1,0
trashes,1,0
t-bone,1,0
larisa,1,0
"seisak""s",1,0
presentism,1,0
dlxxviii,1,0
chat-chat--chattery-chatterdy-chatterdy,1,0
right--with,1,0
president-elect's,1,0
"one""the",1,0
prowlin,1,0
boughten,1,0
13although,1,0
303--in,1,0
etnografico,1,0
ghostesses,1,0
naminoue,1,0
ihad,1,0
risk-dollar,1,0
self-revelation,1,0
cepi,1,0
phar,1,0
nganureima,1,0
wilk,1,0
corrales,1,0
"141,579,773",1,0
yahoo's,1,0
comorbidities,1,0
water-sporting,1,0
"1,485",1,0
no--is,1,0
wrasse,1,0
hjelm,1,0
uh...maybe,1,0
kisses--and,1,0
shuja,1,0
stranger'd,1,0
hmasphu,1,0
glaucoma,1,0
putney,1,0
misappropriations,1,0
_bannis,1,0
garden--the,1,0
ina1811,1,0
how--how--superfluous,1,0
fazenda,1,0
"170,630",1,0
natalio,1,0
discords,1,0
oenone,1,0
uncombed,1,0
18.--mother,1,0
handled-representing,1,0
fuzzy-wuzzy,1,0
wetherell,1,0
played.&lt;br&gt,1,0
velox,1,0
egg-glasses,1,0
bastrop,1,0
"66,348",1,0
fin-de-siacle,1,0
soon--a,1,0
45338,1,0
clotheson,1,0
disparagingly,1,0
vestry,1,0
bre'r,1,0
sa'id,1,0
80-90,1,0
_soulier_,1,0
"50,637",1,0
ytv's,1,0
power_,1,0
shaar,1,0
fauca,1,0
"lesson.""fowler",1,0
checmical,1,0
quick-running,1,0
already-won,1,0
re-installed,1,0
unpredictably,1,0
cogency,1,0
8:02am,1,0
_catalogo,1,0
ansett,1,0
5200,1,0
tce,1,0
rabbanic,1,0
newspapers--none,1,0
lonot,1,0
xchange,1,0
senator--from,1,0
hm--so,1,0
panchgani's,1,0
daihiuzeb,1,0
academy'll,1,0
sick-nursing,1,0
skule,1,0
quasi-autonomous,1,0
gal--excuse,1,0
auxiliaire,1,0
again--about,1,0
www.simnet.org,1,0
"gone--i""--and",1,0
agronomic,1,0
cost-of-services,1,0
bibliometrics,1,0
palace--afar,1,0
chanda's,1,0
crazzy,1,0
performanceoriented,1,0
settlement_,1,0
slate-roofed,1,0
satya,1,0
problem-by-problem,1,0
unrestrictedly,1,0
subliminally,1,0
h'out,1,0
niklaus,1,0
vators,1,0
gary's,1,0
fali,1,0
skalgi,1,0
refraindre,1,0
egido,1,0
ka-machi,1,0
palladino,1,0
reunifying,1,0
stout-bodied,1,0
eyewear,1,0
toy-store,1,0
thouba,1,0
valediction,1,0
kasqui,1,0
comtesse,1,0
screwjob,1,0
seguin,1,0
buff-coloured,1,0
wakt,1,0
dlxxvii,1,0
hallooer,1,0
mindin,1,0
union-controlled,1,0
bionically-superhuman,1,0
geonim,1,0
_coup,1,0
manwar,1,0
bishu,1,0
insect-eater,1,0
regulation--indeed,1,0
nine-floor,1,0
wlaking,1,0
"indeed,--i",1,0
emaciation,1,0
calgary-cleveland,1,0
twitter's,1,0
polita,1,0
potiori_,1,0
economy-cooling,1,0
mui,1,0
adder-like,1,0
guttet,1,0
vanderwaal,1,0
pit-a-pat,1,0
whakapapa,1,0
miltary,1,0
wolff--and,1,0
now--can't,1,0
solaire,1,0
grude,1,0
"tonight,until",1,0
million-4,1,0
godoy,1,0
almarhum,1,0
1923-2010,1,0
mongke,1,0
plasters,1,0
copei,1,0
vermont's,1,0
mercy--and,1,0
photo-albums,1,0
maam,1,0
ould,1,0
ashchurch,1,0
rog,1,0
prioritiesa,1,0
lt;br&gt;f,1,0
authenticate,1,0
mission-funds,1,0
gilgit-chitral,1,0
vivd,1,0
"him.""the",1,0
cheroki-creek,1,0
tsu'hl,1,0
watchinf,1,0
mountans,1,0
discovered--you,1,0
kephri,1,0
end--although,1,0
xmen,1,0
orbium,1,0
partly-severed,1,0
smokeys,1,0
13th-15th,1,0
"921,130",1,0
entities--columbia,1,0
h-e-a-v-e,1,0
age-order,1,0
southois,1,0
xinjiang,1,0
substratum,1,0
percent-of,1,0
hundred--eight,1,0
"dal,[76",1,0
humiliation--something,1,0
friz,1,0
coningsby,1,0
will--there,1,0
naipaul,1,0
marie-jeanne,1,0
funchals,1,0
1184,1,0
kinshasa,1,0
extra-base,1,0
facher's,1,0
flowers--aren't,1,0
alfresco,1,0
lifing,1,0
a-40,1,0
thaing,1,0
pontificia,1,0
sanato,1,0
slati,1,0
"total,--till",1,0
ygnacio,1,0
earthlings,1,0
ye-ye-ye,1,0
package-tour,1,0
krabuan,1,0
you--delighted,1,0
tasman's,1,0
head-offices,1,0
cyclocephaly,1,0
murciana,1,0
schwabe,1,0
landlord/tenant,1,0
manitkul,1,0
i-jacker,1,0
tsenn,1,0
lizard's,1,0
gamma-glutamyltransferase,1,0
post-mark,1,0
here--sent,1,0
philosopher-king,1,0
23'35n,1,0
goe,1,0
owensboro,1,0
biu,1,0
gastric-brooding,1,0
operations--such,1,0
dalait,1,0
_sit_,1,0
program-specific,1,0
practices16,1,0
bulldoggedly,1,0
esch-sur-alzette,1,0
blood-relative,1,0
28222&lt;br&gt,1,0
six-year-old,1,0
ee-pie,1,0
tyo,1,0
chincowawas,1,0
1998-2000,1,0
1.524,1,0
levesque,1,0
sensuousness,1,0
conversating,1,0
vessels--not,1,0
mul,1,0
river.--fording,1,0
mihajlo,1,0
them--not,1,0
jogia,1,0
151m,1,0
xjr-14,1,0
iwamatsu,1,0
trans-woman,1,0
pangaea,1,0
self-worship,1,0
exposure...it,1,0
lt;www.abbayedefontenay.com&gt,1,0
effect--if,1,0
nongmaithem,1,0
missing--that,1,0
dygil,1,0
nothingcan,1,0
bareilles,1,0
grable's,1,0
talpatqui,1,0
ne-alpes,1,0
siant-martin,1,0
drm-free,1,0
glamourize,1,0
away--at,1,0
cydnus.--his,1,0
tomez,1,0
saint-l??on-sur-v??zyre,1,0
_kan'-tch,1,0
pat's,1,0
qadri,1,0
anthropomorphized,1,0
dragon-lions,1,0
aeroplanes--all,1,0
sourcce,1,0
libya's,1,0
celebes,1,0
tae-woo,1,0
42.5,1,0
docum,1,0
fruit--in,1,0
5.84,1,0
prejudical,1,0
quick-sighted,1,0
607-hectare,1,0
dad--is,1,0
borrowin,1,0
incontrovertibly,1,0
apple.--decided,1,0
lazy--that,1,0
ysabel,1,0
"1,942,066",1,0
5vsb,1,0
signficant,1,0
portryaed,1,0
mary-go-round,1,0
lagoon's,1,0
pleshette,1,0
_say_,1,0
full-hearted,1,0
land-seizure,1,0
_cayenne_,1,0
horse--and,1,0
imperialism.nomadnet,1,0
thune,1,0
carmel-by-the-sea,1,0
"description,[79",1,0
army.--want,1,0
eliam,1,0
"think""--rather",1,0
kreb,1,0
shaughnessy,1,0
ebullience,1,0
good--get,1,0
twinges,1,0
yazd,1,0
11:19,1,0
jeweled-bearing,1,0
gasbags,1,0
bels,1,0
trung,1,0
630-strong,1,0
morschwiller-le-bas,1,0
business-an,1,0
"trees,--and",1,0
floor--the,1,0
19327,1,0
regrows,1,0
venables,1,0
comtoise,1,0
culner's,1,0
pp's,1,0
head-seller,1,0
conjecturally,1,0
xueqi,1,0
wispy-bearded,1,0
"4,1992",1,0
lc10,1,0
hoplias,1,0
letter-writers,1,0
particle-collecting,1,0
instinct._,1,0
loopholes--one,1,0
irishwoman,1,0
riens,1,0
menandros,1,0
pawan,1,0
pointed_,1,0
old--by,1,0
andalusians,1,0
game-fishing,1,0
planetariums,1,0
creepers--always,1,0
olleta,1,0
qzad,1,0
1319,1,0
cmany,1,0
dlviii,1,0
olexesh,1,0
soap-solution,1,0
kiyomizu-yaki,1,0
tonti,1,0
three-sample,1,0
nordnes,1,0
quitely,1,0
scuttlefish,1,0
_thy,1,0
splatter-happy,1,0
flowcharts,1,0
lonja,1,0
antinomies,1,0
affidavit--which,1,0
bielskich,1,0
svs,1,0
rohani,1,0
"but""--looking",1,0
tongsinsa,1,0
drapery--flounce,1,0
anti-incredible,1,0
herdine,1,0
dugongs,1,0
line-breaks,1,0
half-year,1,0
frutos,1,0
nature--or,1,0
saartje,1,0
gordon_,1,0
justice--that,1,0
text-to-speech,1,0
biotic,1,0
anderston,1,0
unbanning,1,0
dichu,1,0
holyroodhouse,1,0
"heaven:""&lt;br&gt",1,0
do-continue,1,0
anti-austro-hungarian,1,0
rgens,1,0
meowed,1,0
crapes,1,0
unslackened,1,0
franchise--a,1,0
enscribed,1,0
security--that,1,0
christmas--didn't,1,0
voraadelbearg,1,0
ballot-stuffing,1,0
maggie--no--bessie,1,0
aurgelmir,1,0
"story,--things",1,0
queensland's,1,0
ce'cile,1,0
duffers,1,0
essai,1,0
cosmologic,1,0
untangles,1,0
fissure,1,0
hereself,1,0
ghaznavid,1,0
chpsticks,1,0
lyssbach,1,0
aussichtsd,1,0
xviii.--rather,1,0
e.e.o.c,1,0
pump-trough,1,0
rownak,1,0
duce's,1,0
paris.--the,1,0
cravings,1,0
observer's,1,0
coign,1,0
wattle-trees,1,0
army.[149,1,0
farming/slaughtering,1,0
_bofe_,1,0
dunadd,1,0
plunderer,1,0
shishido,1,0
semi-permanent,1,0
adulator,1,0
opinon,1,0
doenst,1,0
porohanon,1,0
nontechnologist,1,0
baathists,1,0
croseon,1,0
pearle,1,0
basit's,1,0
burnt-up,1,0
gold-laced,1,0
laths,1,0
anti-homosexual,1,0
pachyrachis,1,0
https://www.mdpi.com/2073-4433/12/11/1439,1,0
high-spiritedness,1,0
saxe-weimar-eisenach,1,0
force-the,1,0
dysmorphia,1,0
1888-1894,1,0
houris,1,0
dey-vid,1,0
long-assimilated,1,0
"bound.""[115",1,0
tragicomic,1,0
arsonist,1,0
ibm--have,1,0
categorizes,1,0
"3,814",1,0
darpa,1,0
ehrenfest,1,0
_cofetal,1,0
bertha--maybe,1,0
neutron-degenerate,1,0
up--well,1,0
newly-erected,1,0
chironta,1,0
lives-we,1,0
fall--pre-y2k--to,1,0
hattak,1,0
music-lessons'--with,1,0
right-facing,1,0
kimmese,1,0
ethno-techno,1,0
koza,1,0
now-infamous,1,0
_flying,1,0
rusty-spotted,1,0
cruet,1,0
something-or-other,1,0
rezs,1,0
numb--but,1,0
cannily,1,0
voyagers,1,0
gas-phase,1,0
unbiassed,1,0
topologist,1,0
monocline,1,0
droids,1,0
clamp-down,1,0
come--the,1,0
standing's,1,0
sedlec,1,0
priests...leprosy,1,0
digicel,1,0
towersl,1,0
inauspiciously,1,0
theer,1,0
"1,069",1,0
oblast's,1,0
rahlfs,1,0
weren;'t,1,0
peroration,1,0
"19,395",1,0
photomultiplier,1,0
justiciar,1,0
republican-appointed,1,0
karpatenhund,1,0
inanity,1,0
brite,1,0
thougth,1,0
"vineyard_,--robert",1,0
perspiratory,1,0
reoccurrence,1,0
furthe,1,0
_none_,1,0
too...i'll,1,0
gooigi,1,0
prognosticating,1,0
"fervently,--of",1,0
giv'st,1,0
jazz-rock,1,0
hasted,1,0
scand'lous,1,0
"275,487",1,0
shmuw'el,1,0
twenty-cent,1,0
entryves,1,0
sophmore,1,0
soviet's,1,0
onerahi,1,0
nuncupatus,1,0
spanish-revival,1,0
"kirby?""drew",1,0
noval,1,0
thinking-cap,1,0
kumble)is,1,0
neca.companies,1,0
ford-based,1,0
quantile,1,0
originalist,1,0
500mm,1,0
shlemun,1,0
asas,1,0
"125,999",1,0
panza,1,0
bekaze,1,0
personifications,1,0
spot-bellied,1,0
_shaken,1,0
229-265,1,0
counterexamples,1,0
arums,1,0
sensually,1,0
conformism,1,0
forsyth-johnson,1,0
half-pitying,1,0
d'amour,1,0
a130,1,0
bent-stemmed,1,0
mid-1984,1,0
where'll,1,0
caf??-restaurants,1,0
thick-necked,1,0
pumpkin-pies,1,0
outworked,1,0
brodkey's,1,0
weeks--accompanied,1,0
1992-and,1,0
macarisqui,1,0
hen-roost,1,0
fistic,1,0
quently,1,0
recenly,1,0
amortizing,1,0
brockenhurst--an,1,0
norwood,1,0
source:amraja,1,0
coillte,1,0
awestricken,1,0
chouchou,1,0
www.legalmeetings.org,1,0
cppcc,1,0
jewell's,1,0
thunder-clap,1,0
postmodernist,1,0
castle--old,1,0
kwee,1,0
turbojets,1,0
alkaloids,1,0
bezerra,1,0
1715cm-1,1,0
tencent,1,0
cspan,1,0
dijo,1,0
non-dependent,1,0
cave--it,1,0
unroll,1,0
thewomen,1,0
queer--and,1,0
tse-tung's,1,0
ntshona,1,0
ringo,1,0
river.[30,1,0
excercising,1,0
anti-mother,1,0
side-product,1,0
zijeh,1,0
watusi,1,0
out-gross-out,1,0
lin-manuel,1,0
taxes--which,1,0
controls--both,1,0
_nicer_,1,0
day-as,1,0
point--assuming,1,0
help-lines,1,0
shotput,1,0
"three,--one",1,0
overindulgent,1,0
78.9,1,0
grandnephews,1,0
borealis,1,0
sikharas,1,0
zulfiqar,1,0
principi's,1,0
shers,1,0
lt;/comment&gt,1,0
milb,1,0
vai,1,0
heriot-watt,1,0
clelmson,1,0
wine--the,1,0
81.19,1,0
kraftwerk,1,0
press-the-flesh,1,0
feller's,1,0
"4,892",1,0
assaulter,1,0
known--to,1,0
world-expended,1,0
47-year-old,1,0
ahma,1,0
_antenn,1,0
selection-to,1,0
pescada,1,0
_wet,1,0
2.47,1,0
delay--befriending,1,0
"16,623",1,0
brisk-looking,1,0
plan-that,1,0
lt;25,1,0
fore-topmast,1,0
nice--the--the,1,0
oracularly,1,0
familiars,1,0
"time,--then",1,0
775,1,0
0560-0174,1,0
manto,1,0
beelzebufo,1,0
flat-sized,1,0
loz,1,0
mykerinus's,1,0
edamaruku,1,0
arguss,1,0
blast-beruffled,1,0
tellbrunn,1,0
sphyraenidae,1,0
postulated,1,0
actionism,1,0
paddle-steamer,1,0
decipline,1,0
differen,1,0
encapuchadores,1,0
insead,1,0
103rd,1,0
che's,1,0
dabney,1,0
"266,000",1,0
_pigeon_,1,0
smarten,1,0
sdf,1,0
ruby-and-diamond,1,0
kennison,1,0
realize--he,1,0
"19,495",1,0
pg52018,1,0
angel-lady,1,0
goaless,1,0
protectively,1,0
edge's,1,0
36-h,1,0
one-child-per-family,1,0
1762.in,1,0
nginyo,1,0
fault's,1,0
"pace's--$18,000",1,0
binged,1,0
cliff-dwellers,1,0
gamepro.com,1,0
bago,1,0
2.54,1,0
baobab,1,0
nightshirts,1,0
show'd,1,0
"dark,--perhaps",1,0
steeplechases,1,0
glass...trapped,1,0
santamaria,1,0
13-tiered,1,0
seventh-round,1,0
franky_,1,0
uib,1,0
pepper-salted,1,0
lightly-falling,1,0
yamadhui(meaning,1,0
fornication,1,0
one-inch,1,0
pre-history,1,0
petrozavodsk,1,0
chhilo,1,0
keidanren,1,0
back-plate,1,0
detracting,1,0
unregularly,1,0
two-rbi,1,0
nagel's,1,0
dolefuls,1,0
65.64,1,0
paytens,1,0
"4,046",1,0
he--where,1,0
hoppin,1,0
_extremely_,1,0
limning,1,0
hurry-up,1,0
trustworthly,1,0
materials.they,1,0
katensen,1,0
bajaur,1,0
drink-ing,1,0
mclerney,1,0
yessir,1,0
beaupot,1,0
67.91-73.21,1,0
babruvahana's,1,0
movies--a,1,0
centrosaurinae,1,0
"list,the",1,0
cannon-firing,1,0
divorcelawinfo.com,1,0
penname,1,0
switch--do,1,0
battle-flags,1,0
diegans,1,0
skilfully-hidden,1,0
coosah,1,0
make-ups,1,0
doped,1,0
"1,833",1,0
langthrei,1,0
yidii,1,0
fn#41,1,0
sloe-blossom,1,0
kichcha,1,0
preeti,1,0
accident--an,1,0
mccollister,1,0
inanam,1,0
infanticidal,1,0
virtuousness,1,0
faits,1,0
variably,1,0
it--ben,1,0
michels,1,0
plans44,1,0
behrman,1,0
cozied,1,0
birdland,1,0
berlekamp,1,0
hfg,1,0
"hurry'),and",1,0
"1,48,925",1,0
efnet,1,0
intentionally-misleading,1,0
dinadan,1,0
9228,1,0
lcsa's,1,0
river--and,1,0
tight-fitting,1,0
ilahi,1,0
worenshuan,1,0
before--would,1,0
isat,1,0
pictures--of,1,0
child-oriented,1,0
but--microphobes,1,0
over-consuming,1,0
trulie,1,0
isiman,1,0
situation--sounds,1,0
zealanders--bombers,1,0
manilla,1,0
eudokia,1,0
pro-family,1,0
pivitol,1,0
go-gome,1,0
pires,1,0
rescuer's,1,0
capitalisation,1,0
was--blotchy,1,0
tsing,1,0
denisof,1,0
furnitureperson,1,0
rajneesh,1,0
mission.[74,1,0
novel-by-e-mail,1,0
haute-sa,1,0
superchef,1,0
branden,1,0
kmakargatan,1,0
dontvsuit,1,0
pandowdy,1,0
trollope,1,0
teraelectronvolt,1,0
perspective-one,1,0
lacon,1,0
tomitaro's,1,0
ijc's,1,0
buccleuch,1,0
house/folktronica,1,0
fast-falling,1,0
chowans,1,0
evica,1,0
"3,579",1,0
rothii,1,0
mid-penn,1,0
s.--we,1,0
ouitoupas,1,0
wrigtht,1,0
jahr,1,0
deena,1,0
lewin,1,0
feluccas,1,0
ascertain--i,1,0
1973-17,1,0
regressive,1,0
hurac,1,0
alterpieces,1,0
million-gallons,1,0
sabatier,1,0
fabricates,1,0
"flowers.""--_the",1,0
or...people,1,0
penurious,1,0
vlees,1,0
divings,1,0
ankled,1,0
re-marriage,1,0
jus'funnin'...th,1,0
near-boiling,1,0
non-domesticated,1,0
post-noon,1,0
under-supplied,1,0
weight-management,1,0
limbers,1,0
intersocietal,1,0
uncourtly,1,0
gravatt,1,0
kerioth,1,0
speech's,1,0
estalagens,1,0
2007/08,1,0
u222,1,0
babrubahana,1,0
grass--_bonsor_,1,0
inter-university,1,0
sust,1,0
rathayatra,1,0
parliament-the,1,0
hospitalised,1,0
middlesboro,1,0
senate-stable,1,0
r&amp,1,0
metalized,1,0
i--look,1,0
lower-seeded,1,0
gabel,1,0
bayonet's,1,0
have--an,1,0
4.93,1,0
sword-play,1,0
clewauley,1,0
ethelwine,1,0
warmest-hearted,1,0
livy,1,0
curfew-breakers,1,0
southerin,1,0
whte's,1,0
time--crippled,1,0
lechtenvoorde,1,0
out-bound,1,0
eggsactly,1,0
buciuceanu-botez,1,0
eagleson,1,0
chiding,1,0
naturalised,1,0
1395ww(g)(1)(a,1,0
_converts_,1,0
callouts,1,0
charge's,1,0
"313,429",1,0
barisan,1,0
echl,1,0
asset-its,1,0
coltishness,1,0
front--with,1,0
shavian,1,0
spume,1,0
soapsuds,1,0
ninomiya,1,0
eulanspiegel,1,0
comtemplates,1,0
"1,397-m",1,0
undercovers,1,0
bax,1,0
chetnik,1,0
sweetish,1,0
penafire,1,0
grim-mouthed,1,0
peruses,1,0
_pilgrim,1,0
tagblatt-pokal,1,0
two-block-long,1,0
pente,1,0
seiya,1,0
apoi,1,0
hochdeutsch,1,0
marischka's,1,0
gettysburg-newark,1,0
total||32||4,1,0
houses--big,1,0
already-overburdened,1,0
practises,1,0
qutb-ud-din-aibak,1,0
bolikhamxai,1,0
enough--such,1,0
speakeasies.these,1,0
mother'll,1,0
moke,1,0
fist-bumped,1,0
out-distanced,1,0
waterlike,1,0
shekeraha,1,0
tetrahedral,1,0
wanted--and,1,0
mid-to-upper,1,0
mini-rio,1,0
susanoo,1,0
"curious,--ways",1,0
heidelberg,1,0
"boldly.--""didn't",1,0
1868-1872,1,0
ramganga,1,0
401ks,1,0
skakel,1,0
tael,1,0
15601,1,0
down--down--poor,1,0
what?deserted,1,0
grizzly's,1,0
_doctor_,1,0
miss--take,1,0
chirch,1,0
989,1,0
distrusts,1,0
1835-1848,1,0
xface,1,0
bananafishbones,1,0
glenorchy,1,0
nato-yugoslavia,1,0
el-wald,1,0
celebratinng,1,0
silver;[1,1,0
serbia-montenegro,1,0
varner's,1,0
jumping-off,1,0
rooster's,1,0
sophia-dorothea,1,0
double-funnelled,1,0
soliders,1,0
"museum,was",1,0
death--which,1,0
avis_--a,1,0
redefinition,1,0
smoke-wood,1,0
seachange,1,0
permission--that,1,0
good-looker,1,0
jenkintown,1,0
bich,1,0
16-m,1,0
"own;""--it",1,0
disport,1,0
belongin's,1,0
monkey-god,1,0
vanderveers,1,0
56k,1,0
v.--and,1,0
"bull""--an",1,0
desciples,1,0
taurus.--route,1,0
uriah's,1,0
chidden,1,0
"here,--mrs",1,0
tekcha,1,0
bence,1,0
readfield,1,0
thule,1,0
monotypic,1,0
_lover_,1,0
tyagraja,1,0
second--not,1,0
_pat_,1,0
zealand--of,1,0
recommendations-including,1,0
treatment/ineffective,1,0
already-existing,1,0
coeliestium,1,0
riber,1,0
icelandair,1,0
manieerre's,1,0
3.92,1,0
unmirthful,1,0
well-prepared,1,0
room--the,1,0
4.137.171,1,0
lions-of-the-serengeti,1,0
powerlifter,1,0
_precepts,1,0
eyazalwa,1,0
"34,703",1,0
_fajas_,1,0
again--trouble,1,0
kalare,1,0
brave-hearted,1,0
southeastthey,1,0
petrichor,1,0
urasenke-style,1,0
miljan,1,0
guffey,1,0
vegetarianism,1,0
water-lovers,1,0
2019-2021,1,0
guerre_,1,0
them--hilda,1,0
kliwi,1,0
too--wines,1,0
asphyxiate,1,0
ungulates,1,0
"137,000",1,0
fallen--that,1,0
